function_entry	function_name	string
ffffffffbfc00f08	FUN_ffffffffbfc00f08	### ERROR ### Please RESET the board ###\n
ffffffffbfc00fb4	FUN_ffffffffbfc00fb4	U-Boot 1.1.1 (Development build, svnversion: 193M) (Build time: Jun 14 2012 - 15:20:38)
ffffffffbfc00fb4	FUN_ffffffffbfc00fb4	\n\n%s\n\n
ffffffffbfc00ff4	FUN_ffffffffbfc00ff4	baudrate
ffffffffbfc01070	FUN_ffffffffbfc01070	hanging...\n
ffffffffbfc01298	board_init_r	Flash: 
ffffffffbfc01298	board_init_r	\n[This application is accord with GPL rule.]\n\n\n\n\n
ffffffffbfc01298	board_init_r	IPD backpressure workaround verified, took %d loops\n
ffffffffbfc01298	board_init_r	IPD backpressure workaround FAILED verfication. Adjust octeon_ipd_bp_enable() for this chip!\n
ffffffffbfc01298	board_init_r	IPD backpressure workaround FAILED. Adjust octeon_ipd_bp_enable() for this chip!\n
ffffffffbfc01298	board_init_r	Clearing DRAM.....
ffffffffbfc01298	board_init_r	!Core is not in the exception handler. Focus not changed.
ffffffffbfc01298	board_init_r	 done\n
ffffffffbfc01298	board_init_r	FATAL: Error initializing free memory list\n
ffffffffbfc01298	board_init_r	octeon_reserved_mem_load_size
ffffffffbfc01298	board_init_r	octeon_reserved_mem_load_base
ffffffffbfc01298	board_init_r	__tmp_load
ffffffffbfc01298	board_init_r	ERROR: Unable to allocate bootloader reserved memory (addr: 0x%x, size: 0x%x).\n
ffffffffbfc01298	board_init_r	loadaddr
ffffffffbfc01298	board_init_r	WARNING: No reserved memory for image loading.\n
ffffffffbfc01298	board_init_r	octeon_reserved_mem_linux_size
ffffffffbfc01298	board_init_r	octeon_reserved_mem_linux_base
ffffffffbfc01298	board_init_r	__tmp_reserved_linux
ffffffffbfc01298	board_init_r	ERROR: Unable to allocate linux reserved memory (addr: 0x%x, size: 0x%x).\n
ffffffffbfc01298	board_init_r	numcores
ffffffffbfc01298	board_init_r	ethaddr
ffffffffbfc01298	board_init_r	ipaddr
ffffffffbfc01298	board_init_r	pci_console_active
ffffffffbfc01298	board_init_r	Using PCI console, serial port disabled.\n
ffffffffbfc01298	board_init_r	stdin
ffffffffbfc01298	board_init_r	stdout
ffffffffbfc01298	board_init_r	stderr
ffffffffbfc01298	board_init_r	PCI CONS
ffffffffbfc01298	board_init_r	serial
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_NULL
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_NIAGARA
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_EBH3000
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_EBT5800
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_EBH5600
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_MAX
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CUST_NB5
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CUST_RV320W
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CUST_PRIVATE_MAX
ffffffffbfc01298	board_init_r	Unsupported Board
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_SIM
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_EBT3000
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_KODAMA
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_NAC38
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_THUNDER
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_TRANTOR
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_EBH3100
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_HIKARI
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CN3010_EVB_HS5
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CN3005_EVB_HS5
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_KBP
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CN3020_EVB_HS5
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_NICPRO2
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_EBH5601
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_EBH5200
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_BBGW_REF
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CUST_DEFINED_MIN
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CUST_WSX16
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CUST_NS0216
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CUST_WMR500
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CUST_RV100W
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CUST_RV200W
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CUST_DEFINED_MAX
ffffffffbfc01298	board_init_r	CVMX_BOARD_TYPE_CUST_PRIVATE_MIN
ffffffffbfc01298	board_init_r	%s board revision major:%d, minor:%d, serial #: %s\n
ffffffffbfc01298	board_init_r	CN3010
ffffffffbfc01298	board_init_r	OCTEON %s-%s revision: %d, Core clock: %d MHz, DDR clock: %d MHz (%d Mhz data rate)\n
ffffffffbfc01298	board_init_r	WARNING: loadaddr not set, defaulting to %s.  Please either define a load reserved block or set the loadaddr environment variable.\n
ffffffffbfc01298	board_init_r	env_addr
ffffffffbfc01298	board_init_r	env_size
ffffffffbfc01298	board_init_r	flash_base_addr
ffffffffbfc01298	board_init_r	flash_size
ffffffffbfc01298	board_init_r	uboot_flash_addr
ffffffffbfc01298	board_init_r	uboot_flash_size
ffffffffbfc01298	board_init_r	flash_unused_addr
ffffffffbfc01298	board_init_r	flash_unused_size
ffffffffbfc01298	board_init_r	bootfile
ffffffffbfc01298	board_init_r	Net:   
ffffffffbfc03650	FUN_ffffffffbfc03650	fileaddr
ffffffffbfc03650	FUN_ffffffffbfc03650	filesize
ffffffffbfc03650	FUN_ffffffffbfc03650	WARNING: Data loaded outside of the reserved load area, memory corruption may occur.\n
ffffffffbfc03650	FUN_ffffffffbfc03650	WARNING: Please refer to the bootloader memory map documentation for more information.\n
ffffffffbfc03758	FUN_ffffffffbfc03758	ERROR copying memory using TLB mappings, cur_len: %d !\n
ffffffffbfc03c80	FUN_ffffffffbfc03c80	coremask_override
ffffffffbfc03ea4	FUN_ffffffffbfc03ea4	####################################################################################\n
ffffffffbfc03ea4	FUN_ffffffffbfc03ea4	### Warning: only %02d cores available, not running with requested number of cores ###\n
ffffffffbfc03f70	FUN_ffffffffbfc03f70	ERROR: Can't boot cores that don't exist! (available coremask: 0x%x)\n
ffffffffbfc03f70	FUN_ffffffffbfc03f70	Notice: coremask changed to 0x%x based on coremask_override of 0x%x\n
ffffffffbfc03f70	FUN_ffffffffbfc03f70	WARNING:\n
ffffffffbfc03f70	FUN_ffffffffbfc03f70	WARNING: You have changed the coremask_override and are running code on non-functional cores.\n
ffffffffbfc03f70	FUN_ffffffffbfc03f70	WARNING: The program may crash and/or produce unreliable results.\n
ffffffffbfc03f70	FUN_ffffffffbfc03f70	%sProtect Flash Sectors %d-%d in Bank # %d\n
ffffffffbfc04134	FUN_ffffffffbfc04134	ERROR allocating stack for core: %d\n
ffffffffbfc0422c	FUN_ffffffffbfc0422c	cvmx_ptr_to_phys() passed a NULL pointer\n
ffffffffbfc04310	FUN_ffffffffbfc04310	__bootloader_env
ffffffffbfc04678	FUN_ffffffffbfc04678	ERROR allocating memory for boot descriptor block\n
ffffffffbfc04678	FUN_ffffffffbfc04678	ERROR allocating memory for cvmx bootinfo block\n
ffffffffbfc04678	FUN_ffffffffbfc04678	ERROR: unable to allocate memory for argument data\n
ffffffffbfc04678	FUN_ffffffffbfc04678	pci_console_active
ffffffffbfc04678	FUN_ffffffffbfc04678	icache_prefetch_disable
ffffffffbfc0500c	FUN_ffffffffbfc0500c	## Loading Linux kernel with entry point: 0x%08qx ...\n
ffffffffbfc0500c	FUN_ffffffffbfc0500c	BIST FAILURE: %s, error bits: 0x%qx\n
ffffffffbfc05078	FUN_ffffffffbfc05078	## Loading Linux kernel with entry point: 0x%08qx ...\n
ffffffffbfc05078	FUN_ffffffffbfc05078	BIST FAILURE: %s, error bits: 0x%qx\n
ffffffffbfc050e4	FUN_ffffffffbfc050e4	BIST FAILURE: %s, error bits ((bist_val & mask) ^ expected): 0x%qx\n
ffffffffbfc05354	FUN_ffffffffbfc05354	ERROR: unsupported Octeon model\n
ffffffffbfc05748	FUN_ffffffffbfc05748	WARNING: L2D ECC errors detected!\n
ffffffffbfc05748	FUN_ffffffffbfc05748	WARNING: L2T ECC errors detected!\n
ffffffffbfc05748	FUN_ffffffffbfc05748	WARNING: DDR ECC errors detected!\n
ffffffffbfc05930	FUN_ffffffffbfc05930	COP0_CVMMEMCTL_REG
ffffffffbfc05930	FUN_ffffffffbfc05930	COP0_CACHEERR_REG
ffffffffbfc05930	FUN_ffffffffbfc05930	GMX0_BIST
ffffffffbfc05930	FUN_ffffffffbfc05930	GMX1_BIST
ffffffffbfc05930	FUN_ffffffffbfc05930	IPD_BIST_STATUS
ffffffffbfc05930	FUN_ffffffffbfc05930	KEY_BIST_REG
ffffffffbfc05930	FUN_ffffffffbfc05930	L2D_BST0
ffffffffbfc05930	FUN_ffffffffbfc05930	L2C_BST0
ffffffffbfc05930	FUN_ffffffffbfc05930	L2C_BST1
ffffffffbfc05930	FUN_ffffffffbfc05930	L2C_BST2
ffffffffbfc05930	FUN_ffffffffbfc05930	CIU_BIST
ffffffffbfc05930	FUN_ffffffffbfc05930	PKO_REG_BIST_RESULT
ffffffffbfc05930	FUN_ffffffffbfc05930	NPI_BIST_STATUS
ffffffffbfc05930	FUN_ffffffffbfc05930	PIP_BIST_STATUS
ffffffffbfc05930	FUN_ffffffffbfc05930	coremask_override
ffffffffbfc05930	FUN_ffffffffbfc05930	BIST FAILURE: POW_BIST_STAT: 0x%08x\n
ffffffffbfc05930	FUN_ffffffffbfc05930	RNM_BIST_STATUS
ffffffffbfc05930	FUN_ffffffffbfc05930	SPX0_BIST_STAT
ffffffffbfc05930	FUN_ffffffffbfc05930	SPX1_BIST_STAT
ffffffffbfc05930	FUN_ffffffffbfc05930	TIM_REG_BIST_RESULT
ffffffffbfc05930	FUN_ffffffffbfc05930	TRA_BIST_STATUS
ffffffffbfc05930	FUN_ffffffffbfc05930	MIO_BOOT_BIST_STAT
ffffffffbfc05930	FUN_ffffffffbfc05930	IOB_BIST_STATUS
ffffffffbfc05930	FUN_ffffffffbfc05930	DFA_BST0
ffffffffbfc05930	FUN_ffffffffbfc05930	DFA_BST1
ffffffffbfc05930	FUN_ffffffffbfc05930	FPA_BIST_STATUS
ffffffffbfc05930	FUN_ffffffffbfc05930	ZIP_CMD_BIST_RESULT
ffffffffbfc05930	FUN_ffffffffbfc05930	USBNX_BIST_STATUS(0)
ffffffffbfc05930	FUN_ffffffffbfc05930	AGL_GMX_BIST
ffffffffbfc05930	FUN_ffffffffbfc05930	MIXX_BIST(0)
ffffffffbfc05930	FUN_ffffffffbfc05930	NPEI_BIST_STATUS
ffffffffbfc05930	FUN_ffffffffbfc05930	RAD_REG_BIST_RESULT
ffffffffbfc05930	FUN_ffffffffbfc05930	PCSX0_BIST_STATUS_REG(0)
ffffffffbfc05930	FUN_ffffffffbfc05930	PCSX1_BIST_STATUS_REG(1)
ffffffffbfc05930	FUN_ffffffffbfc05930	PEXP_NPEI_BIST_STATUS
ffffffffbfc05930	FUN_ffffffffbfc05930	BIST Errors found.\n
ffffffffbfc05930	FUN_ffffffffbfc05930	'1' bits above indicate unexpected BIST status.\n
ffffffffbfc05930	FUN_ffffffffbfc05930	BIST check passed.\n
ffffffffbfc06970	FUN_ffffffffbfc06970	ddr_verbose
ffffffffbfc06970	FUN_ffffffffbfc06970	ERROR: DDR Reference Clock not specified.\n
ffffffffbfc06970	FUN_ffffffffbfc06970	clkr: %2lu, en: %2d, clkf: %4lu, pll_MHz: %4lu, ddr_hertz: %8lu, error: %8d\n
ffffffffbfc06970	FUN_ffffffffbfc06970	clkr: %2lu, en: %2d, clkf: %4lu, pll_MHz: %4lu, ddr_hertz: %8lu, error: %8d <==\n
ffffffffbfc06970	FUN_ffffffffbfc06970	ERROR: Can not compute a legal DDR clock speed configuration.\n
ffffffffbfc06970	FUN_ffffffffbfc06970	ddr_sil_mode
ffffffffbfc06970	FUN_ffffffffbfc06970	Parameter found in environment. ddr_sil_mode = %d\n
ffffffffbfc06970	FUN_ffffffffbfc06970	Enabled
ffffffffbfc06970	FUN_ffffffffbfc06970	Disabled
ffffffffbfc06970	FUN_ffffffffbfc06970	DDR Interface %d: %s,  Mask 0x%x\n
ffffffffbfc06970	FUN_ffffffffbfc06970	DDR Interface %d: %s, Target DCLK: %d\n
ffffffffbfc06970	FUN_ffffffffbfc06970	Enabling DCLK PLL
ffffffffbfc06970	FUN_ffffffffbfc06970	DDR Interface %d: %s\n
ffffffffbfc06970	FUN_ffffffffbfc06970	Performing LMC1 DCLK Offsetting Sequence
ffffffffbfc06970	FUN_ffffffffbfc06970	Performing DRESET Initialization Sequence
ffffffffbfc06970	FUN_ffffffffbfc06970	BIST ERROR: 0x%llx\n
ffffffffbfc06970	FUN_ffffffffbfc06970	CSRD2E = 0x%x\n
ffffffffbfc06970	FUN_ffffffffbfc06970	CSRE2D = 0x%x\n
ffffffffbfc06970	FUN_ffffffffbfc06970	MWF    = 0x%x\n
ffffffffbfc06970	FUN_ffffffffbfc06970	MWD    = 0x%x\n
ffffffffbfc06970	FUN_ffffffffbfc06970	MWC    = 0x%x\n
ffffffffbfc06970	FUN_ffffffffbfc06970	MRF    = 0x%x\n
ffffffffbfc06970	FUN_ffffffffbfc06970	MRD    = 0x%x\n
ffffffffbfc06970	FUN_ffffffffbfc06970	Performing LMCX Initialization Sequence
ffffffffbfc078a4	FUN_ffffffffbfc078a4	Reading simulated SPD %p\n
ffffffffbfc078a4	FUN_ffffffffbfc078a4	Unbuffered
ffffffffbfc078a4	FUN_ffffffffbfc078a4	DIMM %d: DDR2 %s, %s
ffffffffbfc078a4	FUN_ffffffffbfc078a4	  %s\n
ffffffffbfc079dc	FUN_ffffffffbfc079dc	twsii write (2byte) failed\n
ffffffffbfc07b14	FUN_ffffffffbfc07b14	Measured DDR clock %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	\nInitializing DDR interface %d, DDR Clock %d, DDR Reference Clock %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ERROR: No dimms specified in the dimm_config_table.\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ERROR: Install DIMMs in pairs for 128-bit interface\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_safe
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_safe = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ERROR: DIMM 0 not detected.\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_narrow
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment: ddr_narrow, forcing narrow ddr interface\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Unsupported number of Col Bits: %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Unsupported number of Row Bits: %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ERROR: Unsupported Octeon model: 0x%x\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	NOTICE: Memory size reduced by half on 2 rank memory configs.\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	row bits: %d, col bits: %d, banks: %d, ranks: %d, dram width: %d, size: %d MB\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	CN31XX DRAM Interface width: %d bits %s\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	CN30XX DRAM Interface width: %d bits %s\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	CN58XX DRAM Interface width: %d bits %s\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	CN56XX DRAM Interface width: %d bits %s\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	CN52XX DRAM Interface width: %d bits %s\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	CN50XX DRAM Interface width: %d bits %s\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	CN38XX DRAM Interface width: %d bits %s\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	CAS Latency was not specified by SPD: %#04x\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	CL%d Minimum Clock Rate                        : %6d ps\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	WARNING!!!!!!: DDR Clock Rate (tCLK) exceeds DIMM specifications!!!!!!!!\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Unsupported refresh rate: %#04x\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	DDR Clock Rate (tCLK)                         : %6d ps\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	CAS Latency                                   : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Refresh Rate (tREFI)                          : %6d ns\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Minimum Row Precharge Time (tRP)              : %6d ps\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Minimum Row Active to Row Active delay (tRRD) : %6d ps\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Minimum RAS to CAS delay (tRCD)               : %6d ps\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Minimum Active to Precharge Time (tRAS)       : %6d ps\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Write Recovery Time (tWR)                     : %6d ps\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Internal write to read command delay (tWTR)   : %6d ps\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Device Min Auto-refresh Active/Command (tRFC) : %6d ps\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Unsupported number of banks %d. Must be 4 or 8.\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Unsupported number of ranks: %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Unsupported SDRAM Width, %d.  Must be 8 or 16.\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_board_delay
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Overriding internal board delay (%d ps).\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_board_delay = %d ps\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Board delay                                   : %6d ps\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Error!!!  Board delay was not specified!!!\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_tskw
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_tskw = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_silo_hc
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_silo_hc = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_silo_qc
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_silo_qc = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_dic
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_dic = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_qs_dic
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_qs_dic = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_odt_ena
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_odt_ena = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_odt_mask
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_odt_mask = 0x%x\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_odt_mask1
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_odt_mask1 = 0x%x\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_rodt_ctl
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_rodt_ctl = 0x%x\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_2t
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_2t = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_burst8
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_burst8 = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_delay_clk
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_delay_clk = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_delay_cmd
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_delay_cmd = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_delay_dq
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_delay_dq = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	delay_clk                                     : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	delay_cmd                                     : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	delay_dq                                      : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	sil_mode                                      : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	DDR Fixed Reference Clock Hertz               : %8d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	clkf                                          : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	clkr                                          : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	EN2                                           : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	EN4                                           : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	EN6                                           : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	EN8                                           : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	EN12                                          : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	EN16                                          : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	LMC PLL Frequency                             : %6d MHz\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Calculated DClk Frequency                     : %8d Hz\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	DDR PMOS dat                                  : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	DDR NMOS dat                                  : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	bunk_enable                                   : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	burst8                                        : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr2t                                         : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	tskw                                          : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	silo_hc                                       : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	silo_qc                                       : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	sil_lat                                       : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	r2r_slot                                      : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	odt_ena                                       : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	qs_dic                                        : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	dic                                           : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ctl_odt_mask                                  : %08x\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ctl_odt_mask1                                 : %08x\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ctl_rodt_ctl                                  : %08x\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_rodt
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_rodt = %s\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	strong
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	RODT enable                                   : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	RODT pctl                                     : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	RODT nctl                                     : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	DDR PMOS control                              : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	DDR NMOS control                              : %6d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	ddr_read_level
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Parameter found in environment. ddr_read_level = %d\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Read Level Rank Status                        : %#6x\n
ffffffffbfc07c5c	FUN_ffffffffbfc07c5c	Rank(%d) Read Level Deskew Bytes 8:0           : %#x %#x %#x %#x %#x %#x %#x %#x %#x\n
ffffffffbfc0a3f0	FUN_ffffffffbfc0a3f0	WARNING:\n
ffffffffbfc0a688	FUN_ffffffffbfc0a688	ERROR: Incompatible bootmem descriptor version: %d.%d at addr: %p\n
ffffffffbfc0a688	FUN_ffffffffbfc0a688	List of currently allocated named bootmem blocks:\n
ffffffffbfc0a688	FUN_ffffffffbfc0a688	Name: %s, address: 0x%08qx, size: 0x%08qx, index: %d\n
ffffffffbfc0a688	FUN_ffffffffbfc0a688	No named bootmem blocks exist.\n
ffffffffbfc0a7c0	FUN_ffffffffbfc0a7c0	ERROR: Incompatible bootmem descriptor version: %d.%d at addr: %p\n
ffffffffbfc0a948	FUN_ffffffffbfc0a948	ERROR: Incompatible bootmem descriptor version: %d.%d at addr: %p\n
ffffffffbfc0ac08	FUN_ffffffffbfc0ac08	ERROR: Incompatible bootmem descriptor version: %d.%d at addr: %p\n
ffffffffbfc0acec	FUN_ffffffffbfc0acec	ERROR: Incompatible bootmem descriptor version: %d.%d at addr: %p\n
ffffffffbfc0acec	FUN_ffffffffbfc0acec	Internal bootmem_alloc() error: ent: 0x%llx, next: 0x%llx\n
ffffffffbfc0af78	FUN_ffffffffbfc0af78	ERROR: Incompatible bootmem descriptor version: %d.%d at addr: %p\n
ffffffffbfc0b144	FUN_ffffffffbfc0b144	cvmx_phys_to_ptr() passed a zero address\n
ffffffffbfc0b2dc	FUN_ffffffffbfc0b2dc	\n\n\nPrinting bootmem block list, descriptor: %p,  head is 0x%qx\n
ffffffffbfc0b2dc	FUN_ffffffffbfc0b2dc	Descriptor version: %d.%d\n
ffffffffbfc0b2dc	FUN_ffffffffbfc0b2dc	Warning: Bootmem descriptor version is newer than expected\n
ffffffffbfc0b2dc	FUN_ffffffffbfc0b2dc	mem list is empty!\n
ffffffffbfc0b2dc	FUN_ffffffffbfc0b2dc	Block address: 0x%08qx, size: 0x%08qx, next: 0x%08qx\n
ffffffffbfc0b2dc	FUN_ffffffffbfc0b2dc	WARNING:\n\n
ffffffffbfc0b3d4	FUN_ffffffffbfc0b3d4	ERROR: no memory for cvmx_bootmem descriptor provided\n
ffffffffbfc0b3d4	FUN_ffffffffbfc0b3d4	ERROR: requested memory size too large, truncating to maximum size\n
